High0,Close0,Open0,Low0,Volume0,QuoteAssetVolume0,TakerBuyBaseAssetVolume0,TakerBuyQuoteAssetVolume0,TradeNum0,OpenTime0,CloseTime0,prof0,sym0,High1,Close1,Open1,Low1,Volume1,QuoteAssetVolume1,TakerBuyBaseAssetVolume1,TakerBuyQuoteAssetVolume1,TradeNum1,OpenTime1,CloseTime1,prof1,sym1,High2,Close2,Open2,Low2,Volume2,QuoteAssetVolume2,TakerBuyBaseAssetVolume2,TakerBuyQuoteAssetVolume2,TradeNum2,OpenTime2,CloseTime2,prof2,sym2,High3,Close3,Open3,Low3,Volume3,QuoteAssetVolume3,TakerBuyBaseAssetVolume3,TakerBuyQuoteAssetVolume3,TradeNum3,OpenTime3,CloseTime3,prof3,sym3,High4,Close4,Open4,Low4,Volume4,QuoteAssetVolume4,TakerBuyBaseAssetVolume4,TakerBuyQuoteAssetVolume4,TradeNum4,OpenTime4,CloseTime4,prof4,sym4
17010.00000000,17007.49000000,16997.66000000,16995.26000000,1102.74109000,18749693.90262140,510.79939000,8685452.86694620,17743,1670343900000,1670344199999,0,BTCUSDT,17021.56000000,17006.82000000,17006.87000000,16999.01000000,1082.71363000,18419205.21433020,586.51150000,9978125.59356490,18915,1670344200000,1670344499999,0,BTCUSDT,17012.50000000,16999.15000000,17006.82000000,16998.00000000,751.11826000,12772381.17048260,354.70173000,6031704.70514060,15949,1670344500000,1670344799999,0,BTCUSDT,17002.39000000,16988.98000000,16999.73000000,16981.15000000,886.70721000,15065507.94987920,463.86546000,7881138.52071780,14946,1670344800000,1670345099999,0,BTCUSDT,16994.19000000,16979.67000000,16988.99000000,16972.16000000,1032.86857000,17539090.99506380,490.05932000,8322208.39199540,17644,1670345100000,1670345399999,0,BTCUSDT
17021.56000000,17006.82000000,17006.87000000,16999.01000000,1082.71363000,18419205.21433020,586.51150000,9978125.59356490,18915,1670344200000,1670344499999,0,BTCUSDT,17012.50000000,16999.15000000,17006.82000000,16998.00000000,751.11826000,12772381.17048260,354.70173000,6031704.70514060,15949,1670344500000,1670344799999,0,BTCUSDT,17002.39000000,16988.98000000,16999.73000000,16981.15000000,886.70721000,15065507.94987920,463.86546000,7881138.52071780,14946,1670344800000,1670345099999,0,BTCUSDT,16994.19000000,16979.67000000,16988.99000000,16972.16000000,1032.86857000,17539090.99506380,490.05932000,8322208.39199540,17644,1670345100000,1670345399999,0,BTCUSDT,16990.00000000,16987.86000000,16979.23000000,16978.81000000,767.06914000,13028990.72073720,391.06810000,6642495.55038460,14091,1670345400000,1670345699999,0,BTCUSDT
17012.50000000,16999.15000000,17006.82000000,16998.00000000,751.11826000,12772381.17048260,354.70173000,6031704.70514060,15949,1670344500000,1670344799999,0,BTCUSDT,17002.39000000,16988.98000000,16999.73000000,16981.15000000,886.70721000,15065507.94987920,463.86546000,7881138.52071780,14946,1670344800000,1670345099999,0,BTCUSDT,16994.19000000,16979.67000000,16988.99000000,16972.16000000,1032.86857000,17539090.99506380,490.05932000,8322208.39199540,17644,1670345100000,1670345399999,0,BTCUSDT,16990.00000000,16987.86000000,16979.23000000,16978.81000000,767.06914000,13028990.72073720,391.06810000,6642495.55038460,14091,1670345400000,1670345699999,0,BTCUSDT,16990.00000000,16986.40000000,16988.35000000,16978.23000000,929.25658000,15783196.51603590,394.47045000,6700154.94536700,15039,1670345700000,1670345999999,0,BTCUSDT
17002.39000000,16988.98000000,16999.73000000,16981.15000000,886.70721000,15065507.94987920,463.86546000,7881138.52071780,14946,1670344800000,1670345099999,0,BTCUSDT,16994.19000000,16979.67000000,16988.99000000,16972.16000000,1032.86857000,17539090.99506380,490.05932000,8322208.39199540,17644,1670345100000,1670345399999,0,BTCUSDT,16990.00000000,16987.86000000,16979.23000000,16978.81000000,767.06914000,13028990.72073720,391.06810000,6642495.55038460,14091,1670345400000,1670345699999,0,BTCUSDT,16990.00000000,16986.40000000,16988.35000000,16978.23000000,929.25658000,15783196.51603590,394.47045000,6700154.94536700,15039,1670345700000,1670345999999,0,BTCUSDT,17006.44000000,17000.30000000,16986.91000000,16985.99000000,937.75321000,15938323.08195320,464.47904000,7894712.53886430,15421,1670346000000,1670346299999,0,BTCUSDT
16994.19000000,16979.67000000,16988.99000000,16972.16000000,1032.86857000,17539090.99506380,490.05932000,8322208.39199540,17644,1670345100000,1670345399999,0,BTCUSDT,16990.00000000,16987.86000000,16979.23000000,16978.81000000,767.06914000,13028990.72073720,391.06810000,6642495.55038460,14091,1670345400000,1670345699999,0,BTCUSDT,16990.00000000,16986.40000000,16988.35000000,16978.23000000,929.25658000,15783196.51603590,394.47045000,6700154.94536700,15039,1670345700000,1670345999999,0,BTCUSDT,17006.44000000,17000.30000000,16986.91000000,16985.99000000,937.75321000,15938323.08195320,464.47904000,7894712.53886430,15421,1670346000000,1670346299999,0,BTCUSDT,17003.81000000,16981.71000000,17000.30000000,16981.39000000,662.71610000,11262060.80694170,278.34832000,4730547.21482510,14628,1670346300000,1670346599999,0,BTCUSDT
16990.00000000,16987.86000000,16979.23000000,16978.81000000,767.06914000,13028990.72073720,391.06810000,6642495.55038460,14091,1670345400000,1670345699999,0,BTCUSDT,16990.00000000,16986.40000000,16988.35000000,16978.23000000,929.25658000,15783196.51603590,394.47045000,6700154.94536700,15039,1670345700000,1670345999999,0,BTCUSDT,17006.44000000,17000.30000000,16986.91000000,16985.99000000,937.75321000,15938323.08195320,464.47904000,7894712.53886430,15421,1670346000000,1670346299999,0,BTCUSDT,17003.81000000,16981.71000000,17000.30000000,16981.39000000,662.71610000,11262060.80694170,278.34832000,4730547.21482510,14628,1670346300000,1670346599999,0,BTCUSDT,16986.14000000,16967.67000000,16981.71000000,16966.03000000,901.02013000,15296181.79134900,372.77274000,6328502.98394790,19926,1670346600000,1670346899999,0,BTCUSDT
16990.00000000,16986.40000000,16988.35000000,16978.23000000,929.25658000,15783196.51603590,394.47045000,6700154.94536700,15039,1670345700000,1670345999999,0,BTCUSDT,17006.44000000,17000.30000000,16986.91000000,16985.99000000,937.75321000,15938323.08195320,464.47904000,7894712.53886430,15421,1670346000000,1670346299999,0,BTCUSDT,17003.81000000,16981.71000000,17000.30000000,16981.39000000,662.71610000,11262060.80694170,278.34832000,4730547.21482510,14628,1670346300000,1670346599999,0,BTCUSDT,16986.14000000,16967.67000000,16981.71000000,16966.03000000,901.02013000,15296181.79134900,372.77274000,6328502.98394790,19926,1670346600000,1670346899999,0,BTCUSDT,16970.00000000,16952.21000000,16967.67000000,16944.77000000,1798.40825000,30490472.45670680,862.37103000,14621212.95646650,29324,1670346900000,1670347199999,0,BTCUSDT
17006.44000000,17000.30000000,16986.91000000,16985.99000000,937.75321000,15938323.08195320,464.47904000,7894712.53886430,15421,1670346000000,1670346299999,0,BTCUSDT,17003.81000000,16981.71000000,17000.30000000,16981.39000000,662.71610000,11262060.80694170,278.34832000,4730547.21482510,14628,1670346300000,1670346599999,0,BTCUSDT,16986.14000000,16967.67000000,16981.71000000,16966.03000000,901.02013000,15296181.79134900,372.77274000,6328502.98394790,19926,1670346600000,1670346899999,0,BTCUSDT,16970.00000000,16952.21000000,16967.67000000,16944.77000000,1798.40825000,30490472.45670680,862.37103000,14621212.95646650,29324,1670346900000,1670347199999,0,BTCUSDT,16972.59000000,16968.79000000,16952.21000000,16951.38000000,876.30435000,14867276.38354210,458.47579000,7778350.24605600,17019,1670347200000,1670347499999,0,BTCUSDT
17003.81000000,16981.71000000,17000.30000000,16981.39000000,662.71610000,11262060.80694170,278.34832000,4730547.21482510,14628,1670346300000,1670346599999,0,BTCUSDT,16986.14000000,16967.67000000,16981.71000000,16966.03000000,901.02013000,15296181.79134900,372.77274000,6328502.98394790,19926,1670346600000,1670346899999,0,BTCUSDT,16970.00000000,16952.21000000,16967.67000000,16944.77000000,1798.40825000,30490472.45670680,862.37103000,14621212.95646650,29324,1670346900000,1670347199999,0,BTCUSDT,16972.59000000,16968.79000000,16952.21000000,16951.38000000,876.30435000,14867276.38354210,458.47579000,7778350.24605600,17019,1670347200000,1670347499999,0,BTCUSDT,16977.14000000,16972.48000000,16967.97000000,16967.97000000,447.79045000,7600533.21384560,234.55123000,3981187.25047970,11722,1670347500000,1670347799999,0,BTCUSDT
16986.14000000,16967.67000000,16981.71000000,16966.03000000,901.02013000,15296181.79134900,372.77274000,6328502.98394790,19926,1670346600000,1670346899999,0,BTCUSDT,16970.00000000,16952.21000000,16967.67000000,16944.77000000,1798.40825000,30490472.45670680,862.37103000,14621212.95646650,29324,1670346900000,1670347199999,0,BTCUSDT,16972.59000000,16968.79000000,16952.21000000,16951.38000000,876.30435000,14867276.38354210,458.47579000,7778350.24605600,17019,1670347200000,1670347499999,0,BTCUSDT,16977.14000000,16972.48000000,16967.97000000,16967.97000000,447.79045000,7600533.21384560,234.55123000,3981187.25047970,11722,1670347500000,1670347799999,0,BTCUSDT,16979.88000000,16977.66000000,16972.48000000,16955.14000000,704.83199000,11959377.26899290,349.39750000,5928492.08750340,16092,1670347800000,1670348099999,0,BTCUSDT
16970.00000000,16952.21000000,16967.67000000,16944.77000000,1798.40825000,30490472.45670680,862.37103000,14621212.95646650,29324,1670346900000,1670347199999,0,BTCUSDT,16972.59000000,16968.79000000,16952.21000000,16951.38000000,876.30435000,14867276.38354210,458.47579000,7778350.24605600,17019,1670347200000,1670347499999,0,BTCUSDT,16977.14000000,16972.48000000,16967.97000000,16967.97000000,447.79045000,7600533.21384560,234.55123000,3981187.25047970,11722,1670347500000,1670347799999,0,BTCUSDT,16979.88000000,16977.66000000,16972.48000000,16955.14000000,704.83199000,11959377.26899290,349.39750000,5928492.08750340,16092,1670347800000,1670348099999,0,BTCUSDT,16988.14000000,16967.00000000,16978.04000000,16947.47000000,796.46298000,13512427.10036870,385.52059000,6540759.13746740,17057,1670348100000,1670348399999,0,BTCUSDT
16972.59000000,16968.79000000,16952.21000000,16951.38000000,876.30435000,14867276.38354210,458.47579000,7778350.24605600,17019,1670347200000,1670347499999,0,BTCUSDT,16977.14000000,16972.48000000,16967.97000000,16967.97000000,447.79045000,7600533.21384560,234.55123000,3981187.25047970,11722,1670347500000,1670347799999,0,BTCUSDT,16979.88000000,16977.66000000,16972.48000000,16955.14000000,704.83199000,11959377.26899290,349.39750000,5928492.08750340,16092,1670347800000,1670348099999,0,BTCUSDT,16988.14000000,16967.00000000,16978.04000000,16947.47000000,796.46298000,13512427.10036870,385.52059000,6540759.13746740,17057,1670348100000,1670348399999,0,BTCUSDT,16971.55000000,16958.34000000,16967.00000000,16948.87000000,658.23758000,11164116.38210560,302.81569000,5135908.49998940,13597,1670348400000,1670348699999,0,BTCUSDT
16977.14000000,16972.48000000,16967.97000000,16967.97000000,447.79045000,7600533.21384560,234.55123000,3981187.25047970,11722,1670347500000,1670347799999,0,BTCUSDT,16979.88000000,16977.66000000,16972.48000000,16955.14000000,704.83199000,11959377.26899290,349.39750000,5928492.08750340,16092,1670347800000,1670348099999,0,BTCUSDT,16988.14000000,16967.00000000,16978.04000000,16947.47000000,796.46298000,13512427.10036870,385.52059000,6540759.13746740,17057,1670348100000,1670348399999,0,BTCUSDT,16971.55000000,16958.34000000,16967.00000000,16948.87000000,658.23758000,11164116.38210560,302.81569000,5135908.49998940,13597,1670348400000,1670348699999,0,BTCUSDT,16963.00000000,16962.04000000,16958.87000000,16947.11000000,679.29567000,11516405.43970070,334.75496000,5675477.36314390,13419,1670348700000,1670348999999,0,BTCUSDT
16979.88000000,16977.66000000,16972.48000000,16955.14000000,704.83199000,11959377.26899290,349.39750000,5928492.08750340,16092,1670347800000,1670348099999,0,BTCUSDT,16988.14000000,16967.00000000,16978.04000000,16947.47000000,796.46298000,13512427.10036870,385.52059000,6540759.13746740,17057,1670348100000,1670348399999,0,BTCUSDT,16971.55000000,16958.34000000,16967.00000000,16948.87000000,658.23758000,11164116.38210560,302.81569000,5135908.49998940,13597,1670348400000,1670348699999,0,BTCUSDT,16963.00000000,16962.04000000,16958.87000000,16947.11000000,679.29567000,11516405.43970070,334.75496000,5675477.36314390,13419,1670348700000,1670348999999,0,BTCUSDT,16969.85000000,16962.04000000,16962.04000000,16956.30000000,672.60963000,11409614.52269590,359.44618000,6097509.39819310,14598,1670349000000,1670349299999,0,BTCUSDT
16988.14000000,16967.00000000,16978.04000000,16947.47000000,796.46298000,13512427.10036870,385.52059000,6540759.13746740,17057,1670348100000,1670348399999,0,BTCUSDT,16971.55000000,16958.34000000,16967.00000000,16948.87000000,658.23758000,11164116.38210560,302.81569000,5135908.49998940,13597,1670348400000,1670348699999,0,BTCUSDT,16963.00000000,16962.04000000,16958.87000000,16947.11000000,679.29567000,11516405.43970070,334.75496000,5675477.36314390,13419,1670348700000,1670348999999,0,BTCUSDT,16969.85000000,16962.04000000,16962.04000000,16956.30000000,672.60963000,11409614.52269590,359.44618000,6097509.39819310,14598,1670349000000,1670349299999,0,BTCUSDT,16970.84000000,16959.77000000,16962.04000000,16956.29000000,633.08536000,10738654.89551540,297.54297000,5047116.52281410,14065,1670349300000,1670349599999,0,BTCUSDT
16971.55000000,16958.34000000,16967.00000000,16948.87000000,658.23758000,11164116.38210560,302.81569000,5135908.49998940,13597,1670348400000,1670348699999,0,BTCUSDT,16963.00000000,16962.04000000,16958.87000000,16947.11000000,679.29567000,11516405.43970070,334.75496000,5675477.36314390,13419,1670348700000,1670348999999,0,BTCUSDT,16969.85000000,16962.04000000,16962.04000000,16956.30000000,672.60963000,11409614.52269590,359.44618000,6097509.39819310,14598,1670349000000,1670349299999,0,BTCUSDT,16970.84000000,16959.77000000,16962.04000000,16956.29000000,633.08536000,10738654.89551540,297.54297000,5047116.52281410,14065,1670349300000,1670349599999,0,BTCUSDT,16968.19000000,16961.24000000,16959.77000000,16952.41000000,667.05699000,11313131.75520030,315.79256000,5355856.45952850,15307,1670349600000,1670349899999,0,BTCUSDT
16963.00000000,16962.04000000,16958.87000000,16947.11000000,679.29567000,11516405.43970070,334.75496000,5675477.36314390,13419,1670348700000,1670348999999,0,BTCUSDT,16969.85000000,16962.04000000,16962.04000000,16956.30000000,672.60963000,11409614.52269590,359.44618000,6097509.39819310,14598,1670349000000,1670349299999,0,BTCUSDT,16970.84000000,16959.77000000,16962.04000000,16956.29000000,633.08536000,10738654.89551540,297.54297000,5047116.52281410,14065,1670349300000,1670349599999,0,BTCUSDT,16968.19000000,16961.24000000,16959.77000000,16952.41000000,667.05699000,11313131.75520030,315.79256000,5355856.45952850,15307,1670349600000,1670349899999,0,BTCUSDT,16961.42000000,16938.47000000,16960.72000000,16936.13000000,980.33643000,16613635.60730990,403.65671000,6840848.61799530,20760,1670349900000,1670350199999,0,BTCUSDT
16969.85000000,16962.04000000,16962.04000000,16956.30000000,672.60963000,11409614.52269590,359.44618000,6097509.39819310,14598,1670349000000,1670349299999,0,BTCUSDT,16970.84000000,16959.77000000,16962.04000000,16956.29000000,633.08536000,10738654.89551540,297.54297000,5047116.52281410,14065,1670349300000,1670349599999,0,BTCUSDT,16968.19000000,16961.24000000,16959.77000000,16952.41000000,667.05699000,11313131.75520030,315.79256000,5355856.45952850,15307,1670349600000,1670349899999,0,BTCUSDT,16961.42000000,16938.47000000,16960.72000000,16936.13000000,980.33643000,16613635.60730990,403.65671000,6840848.61799530,20760,1670349900000,1670350199999,0,BTCUSDT,16946.49000000,16941.66000000,16938.47000000,16921.07000000,1052.46528000,17825379.79423690,496.53580000,8410040.69369850,20598,1670350200000,1670350499999,0,BTCUSDT
16970.84000000,16959.77000000,16962.04000000,16956.29000000,633.08536000,10738654.89551540,297.54297000,5047116.52281410,14065,1670349300000,1670349599999,0,BTCUSDT,16968.19000000,16961.24000000,16959.77000000,16952.41000000,667.05699000,11313131.75520030,315.79256000,5355856.45952850,15307,1670349600000,1670349899999,0,BTCUSDT,16961.42000000,16938.47000000,16960.72000000,16936.13000000,980.33643000,16613635.60730990,403.65671000,6840848.61799530,20760,1670349900000,1670350199999,0,BTCUSDT,16946.49000000,16941.66000000,16938.47000000,16921.07000000,1052.46528000,17825379.79423690,496.53580000,8410040.69369850,20598,1670350200000,1670350499999,0,BTCUSDT,16960.70000000,16954.12000000,16941.66000000,16941.01000000,924.71921000,15674750.37044400,476.93754000,8084757.65704830,17049,1670350500000,1670350799999,0,BTCUSDT
16968.19000000,16961.24000000,16959.77000000,16952.41000000,667.05699000,11313131.75520030,315.79256000,5355856.45952850,15307,1670349600000,1670349899999,0,BTCUSDT,16961.42000000,16938.47000000,16960.72000000,16936.13000000,980.33643000,16613635.60730990,403.65671000,6840848.61799530,20760,1670349900000,1670350199999,0,BTCUSDT,16946.49000000,16941.66000000,16938.47000000,16921.07000000,1052.46528000,17825379.79423690,496.53580000,8410040.69369850,20598,1670350200000,1670350499999,0,BTCUSDT,16960.70000000,16954.12000000,16941.66000000,16941.01000000,924.71921000,15674750.37044400,476.93754000,8084757.65704830,17049,1670350500000,1670350799999,0,BTCUSDT,16967.00000000,16953.51000000,16954.12000000,16946.24000000,646.66577000,10965683.80689990,330.44475000,5603566.70957150,15148,1670350800000,1670351099999,0,BTCUSDT
16961.42000000,16938.47000000,16960.72000000,16936.13000000,980.33643000,16613635.60730990,403.65671000,6840848.61799530,20760,1670349900000,1670350199999,0,BTCUSDT,16946.49000000,16941.66000000,16938.47000000,16921.07000000,1052.46528000,17825379.79423690,496.53580000,8410040.69369850,20598,1670350200000,1670350499999,0,BTCUSDT,16960.70000000,16954.12000000,16941.66000000,16941.01000000,924.71921000,15674750.37044400,476.93754000,8084757.65704830,17049,1670350500000,1670350799999,0,BTCUSDT,16967.00000000,16953.51000000,16954.12000000,16946.24000000,646.66577000,10965683.80689990,330.44475000,5603566.70957150,15148,1670350800000,1670351099999,0,BTCUSDT,16957.05000000,16937.85000000,16953.48000000,16935.18000000,656.66402000,11128662.86670940,280.97340000,4761938.72262560,14012,1670351100000,1670351399999,0,BTCUSDT
16946.49000000,16941.66000000,16938.47000000,16921.07000000,1052.46528000,17825379.79423690,496.53580000,8410040.69369850,20598,1670350200000,1670350499999,0,BTCUSDT,16960.70000000,16954.12000000,16941.66000000,16941.01000000,924.71921000,15674750.37044400,476.93754000,8084757.65704830,17049,1670350500000,1670350799999,0,BTCUSDT,16967.00000000,16953.51000000,16954.12000000,16946.24000000,646.66577000,10965683.80689990,330.44475000,5603566.70957150,15148,1670350800000,1670351099999,0,BTCUSDT,16957.05000000,16937.85000000,16953.48000000,16935.18000000,656.66402000,11128662.86670940,280.97340000,4761938.72262560,14012,1670351100000,1670351399999,0,BTCUSDT,16937.97000000,16930.39000000,16937.03000000,16912.24000000,1224.30437000,20719616.15716390,591.61636000,10012371.79270620,26981,1670351400000,1670351699999,0,BTCUSDT
16960.70000000,16954.12000000,16941.66000000,16941.01000000,924.71921000,15674750.37044400,476.93754000,8084757.65704830,17049,1670350500000,1670350799999,0,BTCUSDT,16967.00000000,16953.51000000,16954.12000000,16946.24000000,646.66577000,10965683.80689990,330.44475000,5603566.70957150,15148,1670350800000,1670351099999,0,BTCUSDT,16957.05000000,16937.85000000,16953.48000000,16935.18000000,656.66402000,11128662.86670940,280.97340000,4761938.72262560,14012,1670351100000,1670351399999,0,BTCUSDT,16937.97000000,16930.39000000,16937.03000000,16912.24000000,1224.30437000,20719616.15716390,591.61636000,10012371.79270620,26981,1670351400000,1670351699999,0,BTCUSDT,16951.53000000,16944.79000000,16929.86000000,16920.43000000,869.60993000,14729370.31217630,464.61453000,7869851.53013560,18357,1670351700000,1670351999999,0,BTCUSDT
16967.00000000,16953.51000000,16954.12000000,16946.24000000,646.66577000,10965683.80689990,330.44475000,5603566.70957150,15148,1670350800000,1670351099999,0,BTCUSDT,16957.05000000,16937.85000000,16953.48000000,16935.18000000,656.66402000,11128662.86670940,280.97340000,4761938.72262560,14012,1670351100000,1670351399999,0,BTCUSDT,16937.97000000,16930.39000000,16937.03000000,16912.24000000,1224.30437000,20719616.15716390,591.61636000,10012371.79270620,26981,1670351400000,1670351699999,0,BTCUSDT,16951.53000000,16944.79000000,16929.86000000,16920.43000000,869.60993000,14729370.31217630,464.61453000,7869851.53013560,18357,1670351700000,1670351999999,0,BTCUSDT,16952.52000000,16947.79000000,16944.79000000,16940.01000000,556.63830000,9433489.22530910,268.13827000,4544311.01837260,12758,1670352000000,1670352299999,0,BTCUSDT
16957.05000000,16937.85000000,16953.48000000,16935.18000000,656.66402000,11128662.86670940,280.97340000,4761938.72262560,14012,1670351100000,1670351399999,0,BTCUSDT,16937.97000000,16930.39000000,16937.03000000,16912.24000000,1224.30437000,20719616.15716390,591.61636000,10012371.79270620,26981,1670351400000,1670351699999,0,BTCUSDT,16951.53000000,16944.79000000,16929.86000000,16920.43000000,869.60993000,14729370.31217630,464.61453000,7869851.53013560,18357,1670351700000,1670351999999,0,BTCUSDT,16952.52000000,16947.79000000,16944.79000000,16940.01000000,556.63830000,9433489.22530910,268.13827000,4544311.01837260,12758,1670352000000,1670352299999,0,BTCUSDT,16998.42000000,16986.07000000,16947.79000000,16942.26000000,1487.67606000,25253034.26687620,833.50698000,14148140.28958010,26850,1670352300000,1670352599999,0,BTCUSDT
16937.97000000,16930.39000000,16937.03000000,16912.24000000,1224.30437000,20719616.15716390,591.61636000,10012371.79270620,26981,1670351400000,1670351699999,0,BTCUSDT,16951.53000000,16944.79000000,16929.86000000,16920.43000000,869.60993000,14729370.31217630,464.61453000,7869851.53013560,18357,1670351700000,1670351999999,0,BTCUSDT,16952.52000000,16947.79000000,16944.79000000,16940.01000000,556.63830000,9433489.22530910,268.13827000,4544311.01837260,12758,1670352000000,1670352299999,0,BTCUSDT,16998.42000000,16986.07000000,16947.79000000,16942.26000000,1487.67606000,25253034.26687620,833.50698000,14148140.28958010,26850,1670352300000,1670352599999,0,BTCUSDT,16986.07000000,16965.96000000,16985.45000000,16963.54000000,693.41088000,11770124.24013860,294.02739000,4991061.36526660,15357,1670352600000,1670352899999,0,BTCUSDT
16951.53000000,16944.79000000,16929.86000000,16920.43000000,869.60993000,14729370.31217630,464.61453000,7869851.53013560,18357,1670351700000,1670351999999,0,BTCUSDT,16952.52000000,16947.79000000,16944.79000000,16940.01000000,556.63830000,9433489.22530910,268.13827000,4544311.01837260,12758,1670352000000,1670352299999,0,BTCUSDT,16998.42000000,16986.07000000,16947.79000000,16942.26000000,1487.67606000,25253034.26687620,833.50698000,14148140.28958010,26850,1670352300000,1670352599999,0,BTCUSDT,16986.07000000,16965.96000000,16985.45000000,16963.54000000,693.41088000,11770124.24013860,294.02739000,4991061.36526660,15357,1670352600000,1670352899999,0,BTCUSDT,16993.20000000,16971.71000000,16965.96000000,16964.10000000,778.28030000,13215963.41827830,383.93248000,6519509.32403500,17340,1670352900000,1670353199999,0,BTCUSDT
16952.52000000,16947.79000000,16944.79000000,16940.01000000,556.63830000,9433489.22530910,268.13827000,4544311.01837260,12758,1670352000000,1670352299999,0,BTCUSDT,16998.42000000,16986.07000000,16947.79000000,16942.26000000,1487.67606000,25253034.26687620,833.50698000,14148140.28958010,26850,1670352300000,1670352599999,0,BTCUSDT,16986.07000000,16965.96000000,16985.45000000,16963.54000000,693.41088000,11770124.24013860,294.02739000,4991061.36526660,15357,1670352600000,1670352899999,0,BTCUSDT,16993.20000000,16971.71000000,16965.96000000,16964.10000000,778.28030000,13215963.41827830,383.93248000,6519509.32403500,17340,1670352900000,1670353199999,0,BTCUSDT,16983.46000000,16979.57000000,16972.49000000,16970.76000000,654.94651000,11118592.90425720,335.55425000,5696567.35941080,14835,1670353200000,1670353499999,0,BTCUSDT
16998.42000000,16986.07000000,16947.79000000,16942.26000000,1487.67606000,25253034.26687620,833.50698000,14148140.28958010,26850,1670352300000,1670352599999,0,BTCUSDT,16986.07000000,16965.96000000,16985.45000000,16963.54000000,693.41088000,11770124.24013860,294.02739000,4991061.36526660,15357,1670352600000,1670352899999,0,BTCUSDT,16993.20000000,16971.71000000,16965.96000000,16964.10000000,778.28030000,13215963.41827830,383.93248000,6519509.32403500,17340,1670352900000,1670353199999,0,BTCUSDT,16983.46000000,16979.57000000,16972.49000000,16970.76000000,654.94651000,11118592.90425720,335.55425000,5696567.35941080,14835,1670353200000,1670353499999,0,BTCUSDT,16986.87000000,16966.47000000,16978.74000000,16953.45000000,941.43757000,15974451.36547850,446.21089000,7571543.96302530,18755,1670353500000,1670353799999,0,BTCUSDT
16986.07000000,16965.96000000,16985.45000000,16963.54000000,693.41088000,11770124.24013860,294.02739000,4991061.36526660,15357,1670352600000,1670352899999,0,BTCUSDT,16993.20000000,16971.71000000,16965.96000000,16964.10000000,778.28030000,13215963.41827830,383.93248000,6519509.32403500,17340,1670352900000,1670353199999,0,BTCUSDT,16983.46000000,16979.57000000,16972.49000000,16970.76000000,654.94651000,11118592.90425720,335.55425000,5696567.35941080,14835,1670353200000,1670353499999,0,BTCUSDT,16986.87000000,16966.47000000,16978.74000000,16953.45000000,941.43757000,15974451.36547850,446.21089000,7571543.96302530,18755,1670353500000,1670353799999,0,BTCUSDT,16967.70000000,16948.99000000,16966.88000000,16925.00000000,1250.96254000,21196899.58225030,592.79957000,10044765.09579670,26538,1670353800000,1670354099999,0,BTCUSDT
16993.20000000,16971.71000000,16965.96000000,16964.10000000,778.28030000,13215963.41827830,383.93248000,6519509.32403500,17340,1670352900000,1670353199999,0,BTCUSDT,16983.46000000,16979.57000000,16972.49000000,16970.76000000,654.94651000,11118592.90425720,335.55425000,5696567.35941080,14835,1670353200000,1670353499999,0,BTCUSDT,16986.87000000,16966.47000000,16978.74000000,16953.45000000,941.43757000,15974451.36547850,446.21089000,7571543.96302530,18755,1670353500000,1670353799999,0,BTCUSDT,16967.70000000,16948.99000000,16966.88000000,16925.00000000,1250.96254000,21196899.58225030,592.79957000,10044765.09579670,26538,1670353800000,1670354099999,0,BTCUSDT,16969.69000000,16958.60000000,16948.99000000,16933.11000000,845.14345000,14328773.23500180,430.19975000,7294109.65598870,17314,1670354100000,1670354399999,0,BTCUSDT
16983.46000000,16979.57000000,16972.49000000,16970.76000000,654.94651000,11118592.90425720,335.55425000,5696567.35941080,14835,1670353200000,1670353499999,0,BTCUSDT,16986.87000000,16966.47000000,16978.74000000,16953.45000000,941.43757000,15974451.36547850,446.21089000,7571543.96302530,18755,1670353500000,1670353799999,0,BTCUSDT,16967.70000000,16948.99000000,16966.88000000,16925.00000000,1250.96254000,21196899.58225030,592.79957000,10044765.09579670,26538,1670353800000,1670354099999,0,BTCUSDT,16969.69000000,16958.60000000,16948.99000000,16933.11000000,845.14345000,14328773.23500180,430.19975000,7294109.65598870,17314,1670354100000,1670354399999,0,BTCUSDT,16964.57000000,16952.93000000,16959.31000000,16950.50000000,707.29872000,11995285.80440910,350.63266000,5946608.40477120,14309,1670354400000,1670354699999,0,BTCUSDT
16986.87000000,16966.47000000,16978.74000000,16953.45000000,941.43757000,15974451.36547850,446.21089000,7571543.96302530,18755,1670353500000,1670353799999,0,BTCUSDT,16967.70000000,16948.99000000,16966.88000000,16925.00000000,1250.96254000,21196899.58225030,592.79957000,10044765.09579670,26538,1670353800000,1670354099999,0,BTCUSDT,16969.69000000,16958.60000000,16948.99000000,16933.11000000,845.14345000,14328773.23500180,430.19975000,7294109.65598870,17314,1670354100000,1670354399999,0,BTCUSDT,16964.57000000,16952.93000000,16959.31000000,16950.50000000,707.29872000,11995285.80440910,350.63266000,5946608.40477120,14309,1670354400000,1670354699999,0,BTCUSDT,16961.86000000,16940.90000000,16953.20000000,16939.80000000,596.00076000,10102883.25489260,293.44706000,4974339.27756330,13671,1670354700000,1670354999999,0,BTCUSDT
